"gene_id" "sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10" "sample11" "sample12" "sample13" "sample14" "sample15" "sample16" "sample17" "sample18" "sample19" "sample20" "sample21" "sample22" "sample23" "sample24" "sample25" "sample26" "sample27" "sample28" "sample29" "sample30" "sample31" "sample32" "sample33"
"gene_id_184" 0.642774 0.868816 0.459202 1.832727 1.396312 1.082927 0.676277 1.257901 0.230002 1.037653 0.988581 2.29362 0.148488 0.443129 0.325132 0.428197 0.87572 0.643565 1.069204 1.060946 2.098769 0.945783 0.857652 0.081937 0.934027 1.568647 1.013093 1.491259 1.385724 1.57636039873418 1.107759 1.05162627475593 0.105699129973159
"gene_id_185" 1.320412 0.08173 0.521243 0.956589073627845 1.00716959716312 0.236014 0.87585556372549 1.12254149630542 0.11142 0.867196157333333 0.770881 0.165937 0.692493 0.652966 0.70701 0.755579 0.785445 0.74546652404439 0.859036 0.097743 1.49083974105622 0.993637386861314 1.40806077413793 0.693553972332016 1.13129628205128 1.30326788057325 0.106698 1.02096053521127 0.053519 1.57636039873418 0.12977 0.643002 0.446933513916408
"gene_id_186" 0.046705 0.59671 0.387443 1.278892 0.49472 1.08337 1.309813 0.748769 0.104826 0.287571 1.163418 1.546954 0.458079 0.632148 0.663053 0.519995 0.757287 0.435755 0.348964 1.412007 2.36948 0.892064 0.6019 0.693553972332016 1.20544 0.749042 0.795193 0.801561 0.468298 1.57636039873418 0.333998 1.216765 0.521000443222305
"gene_id_187" 0.504903 0.790298 0.745002 0.633733 0.297115 0.403532 0.305466 0.661292 1.329343 0.539663 1.142357 0.988223 1.145304 1.068139 0.729652 1.0597 0.919618 0.566291 2.738837 0.943195 0.829363 0.543083 1.269783 0.153397 0.705982 1.128071 1.282192 1.803123 1.474802 0.432857 0.933438 0.498161 0.743275983790749
"gene_id_188" 2.163792 2.256352 1.433034 2.166173 3.735382 1.380411 0.659875 2.652122 2.549023 2.462127 2.136878 2.228939 2.994859 2.11818 1.917789 1.863903 2.33595 1.880877 3.212929 1.696539 3.081597 1.045176 1.124599 0.203619 0.507849 1.854322 1.143215 1.218722 1.040669 2.193014 0.92745 1.52673 1.88645296864023
"gene_id_189" 1.403689 0.663972 0.670295 1.046791 1.37887 0.734813200280112 0.252713 1.203345 0.927812 0.17006 0.356462 0.824056 0.66272 0.280057 0.819473335517693 0.618895 0.232025 1.070634 0.817822 0.675911 0.599321 1.471887 1.40806077413793 0.143542 0.564397 1.30326788057325 0.206864 0.170694 0.209746 1.875 1.842077 1.300732 1.31720955373366
"gene_id_190" 0.456687 0.801063887728459 0.375279 0.243549 1.00716959716312 0.208317 0.87585556372549 0.159075 0.042024 0.867196157333333 0.423608 0.873720052704577 1.028624 0.205479 0.258358 0.874201533659731 0.054508 0.054331 0.318919 0.221305 0.29966 0.232396 1.40806077413793 0.145552 0.377504 0.48391 0.072326 1.02096053521127 0.118211 1.57636039873418 0.881575166197183 0.327451 0.649925197490924
"gene_id_191" 0.822948 0.828591 0.812287 0.665555 1.307411 0.748305 0.971015 1.109813 1.458037 1.099477 1.385887 0.995395 0.890926 0.532848 0.285777 0.716436 0.735819 1.329651 0.998456 0.870643 1.315842 1.139735 1.274989 0.450768 1.40168 1.728254 1.293059 1.128326 1.229861 1.105456 0.837676 0.936029 1.83603438977627
"gene_id_192" 0.386452 0.801063887728459 0.228042 0.450825 1.00716959716312 0.734813200280112 0.87585556372549 1.12254149630542 0.168096 0.867196157333333 1.273694 0.202142 0.786450588744589 0.346343 0.620771 0.606546 0.25994 0.061042 0.56901 0.784480866216216 1.49083974105622 0.484816 1.40806077413793 0.317982 1.078807 0.483911 0.890768105398458 1.02096053521127 0.811718250909091 1.633831 0.881575166197183 0.256266 2.56752429556877
"gene_id_193" 0.482185 0.333547 0.662284 1.661143 1.048263 0.761856 1.070278 0.582426 1.308 0.909195 0.603361 0.454172 0.221606 1.112226 0.589067 0.865472 1.251415 0.495235 0.744743 0.771949 1.113738 0.937793 1.40806077413793 0.611318 1.752548 1.630074 0.747906 0.518146 0.624373 1.362758 0.725955 0.518852 0.504252290165514
"gene_id_194" 1.140804 0.44636 0.174934 0.625381 0.959169 0.422045 0.708928 0.80266 0.40373 0.792697 0.202332 1.162874 0.52113 0.775083 0.379751 0.654642 0.205099 1.361355 1.658721 0.24292 1.49083974105622 1.24388 0.721088 1.780875 1.071783 0.483911 0.327431 1.02096053521127 0.938174 2.603417 0.881575166197183 0.92021 0.721036697145739
"gene_id_195" 0.922511 0.801063887728459 0.078432 0.956589073627845 1.00716959716312 0.734813200280112 0.234215 0.217714 0.879173341067285 0.867196157333333 0.253489 0.339939 0.786450588744589 0.411093 0.092744 0.699778 0.463277 0.74546652404439 0.160544 0.404936 0.480408 0.993637386861314 1.40806077413793 0.583456 1.13129628205128 1.30326788057325 0.890768105398458 1.02096053521127 0.811718250909091 1.57636039873418 0.881575166197183 1.05162627475593 4.47320645320504
"gene_id_196" 0.597641 0.801063887728459 0.543013 0.956589073627845 1.00716959716312 0.734813200280112 0.104581 1.202847 0.879173341067285 0.867196157333333 0.662937 0.540159 0.786450588744589 0.287229 0.265866 0.615683 0.359029 0.265123 0.622376 0.841243 1.49083974105622 0.993637386861314 1.40806077413793 0.431806 1.13129628205128 1.30326788057325 0.890768105398458 1.02096053521127 0.811718250909091 1.57636039873418 0.881575166197183 0.416217 0.175753538066796
"gene_id_197" 1.155294 0.8795 0.548268 1.18764 1.67446 1.363627 0.591717 1.547332 1.271949 0.937335 0.707361 1.565984 0.965169 0.895245 1.699808 0.848558 1.219101 0.949803 1.273891 0.891856 1.37503 0.409417 1.817098 0.693553972332016 1.13129628205128 1.063614 0.701461 0.69376 0.623059 1.57636039873418 0.741462 1.05162627475593 1.7164391958624
"gene_id_198" 1.852147 0.387311 1.125169 1.501956 1.120313 0.411776 1.707126 0.919581 1.427658 1.079465 1.822968 0.671387 1.192645 0.649621 1.787514 0.701536 0.672088 0.830989 2.534843 1.275094 0.969145 0.885187 0.814644 1.884463 1.444166 1.210125 0.578306 1.187561 0.894959 1.54103 0.78019 2.64336 1.02327019605998
"gene_id_199" 1.276856 0.937425 0.650807 0.886407 1.681239 1.038127 0.439158 1.472276 1.088291 0.948542 1.555645 1.656892 0.836757 1.117729 0.692467 0.781394 1.2676 1.276512 0.965697 1.012368 1.585087 0.14812 1.15318 0.075576 0.188752 0.97053 0.738203 0.754165 0.541973 1.57636039873418 0.67445 1.05162627475593 1.15377424381376
"gene_id_200" 2.111719 1.16985 1.73429 2.052648 1.493643 1.11036 1.323686 1.931004 2.405021 2.006448 2.065392 1.168425 1.267163 1.311544 1.382454 0.77187 1.488937 1.733332 2.140358 1.181119 2.057918 0.87065 1.300843 0.712223 0.391056 0.727476 0.452589 0.780129 0.577425 0.610887 0.425796 0.913349 0.932221568335742
"gene_id_201" 1.733607 1.239355 1.219629 0.84495 2.111913 1.766083 1.42613 1.966792 1.278165 1.61199 1.68726 1.054312 1.734107 1.393454 0.85788 1.294716 1.57125 2.033026 1.186284 1.299513 2.808195 1.633986 3.73968 0.927978 2.096745 2.926118 2.200135 1.881115 1.745701 2.536157 1.881215 1.80973 2.30225746098982
"gene_id_202" 1.425541 1.136553 0.917786 0.956589073627845 0.170734 0.253676 1.448872 1.12254149630542 0.879173341067285 1.495159 1.526242 1.866067 0.397291 0.948216 1.077983 1.121688 0.855191 1.333196 1.184419 0.416502 1.49083974105622 0.993637386861314 1.40806077413793 1.123351 1.322663 0.483911 0.890768105398458 0.512082 0.266319 1.662767 0.881575166197183 2.241331 0.204704406525719
"gene_id_203" 1.445588 1.96308 1.116419 0.956589073627845 0.378183 1.776479 1.211527 1.12254149630542 0.024541 1.306147 1.435391 0.836563 1.853262 1.434801 0.814593 1.899992 1.719777 0.965773 1.21038 0.663719 1.49083974105622 0.993637386861314 0.54983 0.725725 2.203834 1.30326788057325 0.213397 0.168754 0.080941 1.864224 0.881575166197183 0.885208 4.99900926985704
"gene_id_204" 0.501261 0.415531 0.945849 0.245809 1.520737 0.861071 0.199688 0.681752 1.219685 0.621233 0.847566 0.531783 0.462264 0.76588356125 0.326804 0.14694 0.583394 0.738072 0.32271 0.30482 1.233217 0.030792 0.721088 0.96409 0.646988 1.522626 0.642318 0.527367 0.682735 1.57636039873418 0.871853 1.491305 1.21363135190242
"gene_id_205" 0.985527 1.513162 0.909829 1.702497 1.943193 1.182059 1.169521 1.143728 1.125003 1.368759 0.521934 0.873720052704577 1.232648 0.83381 0.294764 0.739804 1.301666 1.544244 0.517525 0.537671 3.017681 0.603793 1.763708 0.645367 1.081552 2.019889 1.822271 1.778733 1.324244 0.858227 1.769403 1.674623 0.384935287085424
"gene_id_206" 0.707605 1.413887 1.678453 2.228941 0.821517 1.161532 1.037699 1.023302 1.025736 1.498865 0.823289 1.062172 1.084277 0.829292 1.506069 1.643034 1.073928 0.597578 1.679245 1.059575 1.174387 1.016951 2.288332 1.247721 1.110601 2.205652 1.419632 1.85256 1.717085 1.215 0.766705 0.907266 0.212857753101382
"gene_id_207" 0.504789 1.725466 0.053887 1.127769 0.640837 0.692053 1.078425 1.702561 0.85292 1.254535 0.847061 0.407176 0.489882 0.716146 1.008795 0.268764 0.62847 0.791632 0.628538 0.265431 1.993238 0.375178 1.128418 0.665952 0.912456 1.631093 0.932286 1.615521 2.083833 1.57636039873418 1.5419 0.582306 0.600755316989673
"gene_id_208" 1.466629 1.603801 0.558872 1.462628 0.277906 0.928435 1.421973 1.835129 0.571276 0.184076 0.737943 0.614794 0.962882 1.663302 1.619293 1.86002 1.756551 1.329572 0.776137 0.656874 2.613748 0.666658 0.535475 0.214361 0.589851 3.527926 1.651029 2.279061 1.768227 1.389976 2.318441 0.575999 9.05773404654623
"gene_id_209" 0.569775 0.847996 0.792657 0.491447 1.168206 0.40993 0.728079 0.80253 0.613106 0.861155 0.969476 0.76259 0.688264 0.906055 0.448334 0.489663 0.27473 0.676245 1.562553 0.589553 1.49083974105622 1.178812 1.40806077413793 0.081117 1.024171 1.30326788057325 0.213396 1.02096053521127 0.303695 1.822683 0.27285 1.442759 0.968888678913079
"gene_id_210" 0.131757 0.801063887728459 0.756555798823529 2.144631 0.308055 0.734813200280112 0.204245 1.374513 0.944099 0.823283 2.29063 0.873720052704577 0.786450588744589 0.76588356125 0.819473335517693 0.874201533659731 0.571011 0.806429 2.323819 0.784480866216216 1.49083974105622 0.993637386861314 1.40806077413793 0.378731 1.647321 1.30326788057325 0.054468 1.02096053521127 1.435411 1.57636039873418 0.881575166197183 0.864981 1.73208204194635
"gene_id_211" 1.667491 1.968157 0.424082 0.333735 1.00716959716312 0.491982 0.274795 2.159331 0.191804 0.867196157333333 0.685011 1.562075 1.684004 1.042146 0.582713 1.511821 1.394809 1.55829 0.165614 1.23885 1.49083974105622 0.288979 1.40806077413793 0.081937 2.950938 1.30326788057325 0.106698 1.02096053521127 0.053519 1.57636039873418 0.881575166197183 0.701319 0.536829861678932
"gene_id_212" 0.611226 0.801063887728459 0.312711 0.956589073627845 1.00716959716312 0.703408 0.87585556372549 1.12254149630542 0.879173341067285 0.867196157333333 0.52783 0.272412 0.786450588744589 0.688727 0.185488 0.657418 0.817411866205306 0.74546652404439 1.00785797596154 0.784480866216216 1.49083974105622 0.993637386861314 1.40806077413793 0.693553972332016 1.13129628205128 1.30326788057325 0.890768105398458 1.02096053521127 0.811718250909091 1.57636039873418 0.881575166197183 1.05162627475593 2.7973061398771
"gene_id_213" 0.72648 0.535352 0.778641 0.346561 0.690049 0.398222 0.275113 0.846582 0.64258 0.60884 0.71013 0.873720052704577 0.36854 0.307376 0.519792 1.002981 0.817411866205306 0.521651 0.480888 0.479503 1.49083974105622 0.993637386861314 1.40806077413793 0.693553972332016 1.115749 1.30326788057325 0.890768105398458 1.02096053521127 0.811718250909091 1.57636039873418 0.881575166197183 1.05162627475593 9.55277160854318
"gene_id_214" 0.958495 0.975734 0.192968 0.374735 0.508044 0.909576 0.481888 0.661348 0.831787 0.432304 0.928409 0.873720052704577 0.832793 0.858852 0.854478 0.753547 0.817411866205306 0.245825 0.913373 0.341307 1.49083974105622 0.993637386861314 1.40806077413793 0.693553972332016 0.188752 1.30326788057325 0.890768105398458 0.170694 0.053519 0.75 0.881575166197183 1.05162627475593 1.63179034349418
"gene_id_215" 0.242113 0.387117 0.130236 0.956589073627845 1.00716959716312 0.734813200280112 0.87585556372549 1.12254149630542 0.035458 0.171727 0.082743 0.873720052704577 0.786450588744589 0.442385 0.12819 0.207203 0.155738 0.74546652404439 1.00785797596154 0.784480866216216 1.49083974105622 0.993637386861314 1.40806077413793 0.06378 1.13129628205128 1.30326788057325 0.106698 1.02096053521127 0.050478 1.57636039873418 0.881575166197183 1.05162627475593 2.13001878154033
"gene_id_216" 0.446671 0.596132 0.254032 0.369904 0.217061 0.41793 0.25249 0.524292 0.557098 0.419974 0.384267 0.873720052704577 0.383547 0.248693 0.520792 0.624618 0.154081 0.502432 0.413042 0.49781 0.429301 0.061583 1.40806077413793 0.174421 0.522608 1.30326788057325 0.106698 0.289025 0.153495 0.896132 0.881575166197183 0.796962 6.81204485411258
"gene_id_217" 1.328814 1.29686 0.732654 1.171355 1.367849 0.904773 1.121639 2.06339 1.547872 1.620353 1.12956 0.570679 1.059326 0.770408 0.87166 1.19671 0.928659 1.238297 1.292408 0.914388 1.582025 0.487053 1.998935 0.48886 1.778652 1.623181 1.257083 1.785017 1.289024 1.778705 1.536964 0.5776 0.676306888878766
"gene_id_218" 2.20149 0.805222 0.782653 0.748331 0.365541 2.365937 0.085722 1.117613 1.280013 1.066337 1.105196 1.595417 0.768927 0.453751 1.649943 0.419679 1.395842 0.907818 1.442312 1.509778 1.808941 1.636795 0.373553 0.519888 2.75984 1.48921 3.117916 1.151392 1.286344 2.48522 0.821019 1.797684 0.463363861828091
"gene_id_219" 2.297295 1.062492 0.379217 0.450969 0.683246 0.301131 0.438291 1.382526 1.182188 1.4205 1.699519 0.21603 0.521678 1.270771 0.819473335517693 0.814667 0.708551 1.057002 1.092123 0.726187 1.49083974105622 0.345113 1.40806077413793 0.193698 1.13129628205128 1.30326788057325 0.317311 1.02096053521127 0.811718250909091 0.375 0.130992 0.397724 1.92627589220078
"gene_id_220" 0.951718 0.32231 0.737271 0.723268 0.474755 0.639943 0.790617 0.348007 0.388525 0.910158 1.015417 1.311274 0.919821 0.550785 0.745797 0.401837 0.609331 0.2642 0.69572 1.054085 3.12721 0.985361 1.40806077413793 0.553992 0.389552 2.049505 0.467238 0.558603 0.660777 0.375 0.835939 1.599141 1.11215984114532
"gene_id_221" 1.774272 1.94112 0.96033 1.287569 2.1194 0.922223 2.110203 3.129765 2.179561 1.339505 2.635052 1.16875 1.437849 1.59503 1.50005 1.39063 1.008021 2.089008 1.692773 1.201431 5.832535 2.701522 2.056961 1.685058 1.256734 2.63555 2.490869 2.262288 1.574895 2.729034 2.314981 2.035183 0.521900619262153
"gene_id_222" 0.560795 0.485219 1.00182 1.306056 0.50934 0.118443 0.366565 0.163285 1.564549 0.3636 0.586382 0.274192 0.211069 0.32121 0.531875 1.094874 0.68224 0.206263 0.94899 0.4389 1.042377 0.546275 0.567506 0.618149 0.188752 0.472389 0.495658 0.474004 0.327041 1.352314 0.327392 0.755957 0.156141971642402
"gene_id_223" 1.302433 0.880735 0.699368 0.638246 0.670301 2.019464 0.22812 0.670211 0.747044 0.573336 1.241937 0.963262 0.688726 0.854675 0.796937 1.116827 1.492194 0.271506 1.147946 0.801617 1.165035 0.905134 0.603989 0.925261 1.082733 0.776546 0.710421 0.401593 0.667829 1.282609 1.227237 0.787933 0.331842150054779
"gene_id_224" 0.491981 0.444198 0.27852 0.375167 1.00716959716312 0.536574 0.311608 1.12254149630542 0.416329 0.867196157333333 0.509506 1.167881 0.786450588744589 0.774915 0.516563 2.242486 0.495257 0.74546652404439 0.893968 1.129307 1.49083974105622 1.176611 1.40806077413793 0.286041 0.461225 1.30326788057325 0.890768105398458 1.02096053521127 0.053519 2.436544 0.208469 2.369804 0.896360580790369
"gene_id_225" 1.453889 1.226182 0.449413 0.596282 0.780988 1.392674 1.260377 0.711062 0.576561 0.540588 2.409952 0.677461 0.205967 0.863466 0.493007 1.107251 1.55193 0.338325 0.979864 0.341329 0.960238 0.882995 1.329932 0.281416 0.298997 1.196946 0.532193 0.6065 0.719045 2.514686 0.425926 1.056574 1.3307025822114
"gene_id_226" 0.935042 1.144518 0.155846 1.429544 0.700546 0.385778 0.87585556372549 1.568209 0.083529 0.45859 1.013602 0.697038 0.43816 0.448718 0.950473 0.37015 0.62514 0.786789 0.309573 0.405831 1.49083974105622 0.061583 1.40806077413793 0.081937 1.13129628205128 1.30326788057325 0.890768105398458 0.170694 0.051437 1.57636039873418 0.881575166197183 1.05162627475593 1.1890928907244
"gene_id_227" 0.937579 0.753332 0.795818 0.956589073627845 0.273091 0.104158 0.299361 1.12254149630542 0.16766 0.867196157333333 2.192187 1.324467 0.941941 0.61317 0.184532 0.639792 0.677924 0.983621 1.132686 0.937742 0.59932 0.200539 0.706521 0.204842 1.10313 1.30326788057325 0.106698 1.02096053521127 0.159297 0.425562 0.138266 0.512532 0.326179958356999
"gene_id_228" 0.822573 0.767571 0.890417 0.684518 0.769148 0.565276 0.508167 1.626731 1.055384 0.827046 0.803002 0.584818 0.617966 1.18916 0.928776 0.739896 0.657768 0.92034 0.895516 0.544569 2.407869 1.085085 1.014705 0.957755 0.799666 2.024047 1.49768 1.210858 1.206229 1.435606 1.008236 1.319116 0.411709055070292
"gene_id_229" 1.808003 1.144248 0.981267 0.572319 0.970547 0.534963 0.506828 1.454679 0.968009 0.92365 1.004678 1.357253 0.966743 1.81849 1.736791 1.285625 1.555795 1.059797 0.672217 0.293229 1.551424 0.963172 0.360544 0.307712 0.541403 1.458066 1.441808 1.546634 1.466817 1.08148 1.291205 0.56089 0.482244716731454
"gene_id_230" 0.178872 0.801063887728459 0.756555798823529 0.21156 1.00716959716312 0.734813200280112 0.87585556372549 1.12254149630542 0.160758 0.197182 1.00283858323353 0.873720052704577 0.786450588744589 0.76588356125 0.819473335517693 0.874201533659731 0.430011 0.120126 1.00785797596154 0.784480866216216 1.49083974105622 0.993637386861314 1.40806077413793 0.693553972332016 1.13129628205128 1.30326788057325 0.890768105398458 1.02096053521127 0.811718250909091 1.57636039873418 0.881575166197183 1.05162627475593 1.20424382427038
"gene_id_231" 0.592353 0.801063887728459 0.048599 0.956589073627845 1.00716959716312 0.734813200280112 0.87585556372549 1.12254149630542 0.025416 0.867196157333333 1.00283858323353 0.873720052704577 0.786450588744589 0.76588356125 0.819473335517693 0.874201533659731 0.187609 0.74546652404439 1.00785797596154 0.784480866216216 1.49083974105622 0.993637386861314 1.40806077413793 0.693553972332016 0.291053 1.30326788057325 0.890768105398458 1.02096053521127 0.060734 1.57636039873418 0.881575166197183 1.05162627475593 3.91938524705372
"gene_id_232" 0.957557 1.128914 0.903025 0.956589073627845 0.24133 0.656484 0.563628 0.649619 1.271637 0.454543 1.053838 0.215042 0.344249 1.046014 1.016034 1.058904 1.111199 0.74546652404439 1.00785797596154 0.255565 1.49083974105622 0.03477 1.40806077413793 0.40665 0.743076 1.30326788057325 0.229516 1.02096053521127 0.13797 0.904733 0.110852 1.05162627475593 1.70772696599912
"gene_id_233" 1.360296 0.926512 1.367621 0.81846 1.160327 0.6524 1.135068 0.963934 0.718214 0.998449 1.089073 1.841507 0.804913 0.546176 0.669647 1.277072 0.896617 0.703995 0.869582 2.296586 2.057622 1.240612 0.857075 0.497438 1.039317 1.068783 1.031216 1.487225 1.292104 0.745229 1.190206 0.700332 0.60830036750343
"gene_id_234" 1.73708 2.544469 1.347018 1.100457 2.626218 2.158507 1.11401 2.441669 1.921949 1.948053 1.990154 1.970394 2.826916 0.535406 2.40761 1.774772 2.042858 1.739858 1.378556 1.55795 5.006274 1.461888 2.10202 1.413918 1.826754 4.390292 2.886816 3.069733 2.7486 1.290584 2.420301 1.656188 0.607195047788559
"gene_id_235" 1.517271 0.839686 0.646169 1.748653 1.094083 0.712727 0.823994 1.414484 1.076302 1.201851 0.537907 1.457295 0.756674 0.983594 0.74311 1.048328 1.259423 1.419767 0.715882 1.495758 1.668076 0.167433 1.899957 1.109517 0.702589 1.799314 1.712741 1.186538 1.296987 0.676009 1.088055 0.996176 0.448639360623051
"gene_id_236" 1.778544 1.519689 1.075779 0.502264 1.00716959716312 1.485555 0.41221 0.205613 0.727926 0.17006 1.868427 0.140576 0.786450588744589 1.292801 2.346379 1.395963 0.348834 0.132256 0.296887 1.175324 1.49083974105622 0.993637386861314 1.40806077413793 0.081937 0.740778 1.30326788057325 0.890768105398458 1.02096053521127 0.811718250909091 1.57636039873418 0.881575166197183 1.05162627475593 0.5060487754543
"gene_id_237" 1.28445 1.538054 1.836649 1.767607 0.973617 1.187079 0.471526 1.402616 1.165488 2.284538 1.001755 0.873731 0.651851 0.383551 0.632602 1.314279 0.929306 0.480071 1.747241 0.811213 1.704352 0.841408 0.625441 0.769099 0.470775 0.960805 0.726841 0.981863 0.988732 1.57636039873418 0.712619 1.284499 0.913792299366063
"gene_id_238" 0.209421 0.280253 0.17208 1.336275 0.16978 0.35207 0.577141 0.60539 0.879173341067285 0.575508 0.481307 0.873720052704577 0.786450588744589 0.118059 0.258056 0.154594 0.363408 0.444791 0.713574 0.784480866216216 1.49083974105622 0.993637386861314 1.40806077413793 0.059111 1.13129628205128 0.258598 0.08206 0.122705 0.184713 1.57636039873418 0.236021 0.128133 0.665564288611157
"gene_id_239" 1.585913 0.372204 0.687102 1.311765 0.538558 0.375589 0.862318 0.826323 0.400996 1.288011 1.473605 0.267703 0.456885 0.76588356125 0.422422 0.67213 1.284387 0.928407 2.215617 0.885106 1.120929 1.375799 2.370386 0.081937 0.825414 1.258745 0.734888 0.740568 0.515631 1.57636039873418 1.081208 1.05162627475593 2.05034315244701
"gene_id_240" 0.132384 0.41464 0.765587 1.329435 0.16978 1.497792 0.085722 1.606427 1.217398 1.37014 1.281331 0.65113 0.296976 0.76588356125 1.193963 0.75535 0.256823 1.210039 1.240075 0.667481 1.49083974105622 0.168543 0.360544 1.051218 1.211465 0.241955 0.172457 0.085347 0.11487 0.375 0.324724 1.052501 2.37609228828298
"gene_id_241" 0.215557 0.801063887728459 0.437419 0.424628 1.00716959716312 0.343328 0.698461 1.351627 0.807107 1.130408 0.204576 1.308051 0.786450588744589 0.983547 0.290328 0.07347 0.718701 0.924857 1.133771 1.850599 1.49083974105622 1.517333 1.40806077413793 0.467886 1.407323 1.30326788057325 0.213396 1.02096053521127 0.811718250909091 1.57636039873418 0.881575166197183 0.384399 0.357710782669075
"gene_id_242" 1.141279 0.16346 0.801386 0.956589073627845 1.00716959716312 1.777317 0.696391 1.12254149630542 1.753498 1.879022 0.960813 1.22083 0.296975 0.76588356125 0.458195 0.288195 0.370406 1.699667 2.05208 1.13035 1.49083974105622 0.092375 0.721088 0.637332 0.456622 1.30326788057325 0.890768105398458 0.341388 0.107038 1.633663 0.138979 1.173058 3.04607824795267
"gene_id_243" 0.859292 0.801063887728459 1.171415 0.956589073627845 1.00716959716312 1.022739 0.891734 1.12254149630542 1.211588 0.08503 1.520005 0.383547 0.943202 0.786715 0.779629 0.931314 0.817411866205306 0.74546652404439 1.00785797596154 0.784480866216216 1.49083974105622 0.993637386861314 1.40806077413793 0.681289 1.13129628205128 1.30326788057325 0.890768105398458 0.170694 0.811718250909091 1.57636039873418 0.881575166197183 0.719072 1.2777839729403
"gene_id_244" 1.520508 1.594361 1.283884 1.086333 1.617653 0.832151 1.104487 1.068093 1.08303 1.429523 1.79554 1.143297 1.65067 1.046677 1.178273 1.328159 1.893822 1.366545 0.959328 1.38975 0.787053 0.597556 0.760708 1.002987 0.77118 1.012462 1.028203 0.82642 0.616276 1.57636039873418 0.578637 0.143437 0.208174528477202
"gene_id_245" 1.477285 0.831939 0.80631 0.956589073627845 1.800463 0.96552 1.142751 1.122434 0.58838 1.742371 0.592968 0.488481 2.676751 1.594655 0.536469 1.854852 1.715933 1.22371 1.288949 0.745805 2.022169 0.896056 0.953644 0.954087 0.864952 1.437469 0.764602 1.346805 1.037488 1.57636039873418 0.516602 0.944161 0.593825612991166
"gene_id_246" 1.163941 1.036245 1.509811 0.452136 0.927277 0.888513 0.514215 0.27138 0.042024 1.023913 1.232293 0.949424 0.700144 0.543889 0.869442 0.997758 0.938371 0.822064 0.812728 0.994224 1.49083974105622 0.204498 0.360544 1.221155 1.13129628205128 0.923412 0.340727 0.317002 0.332617 1.57636039873418 0.271817 1.05162627475593 0.341709570587564
"gene_id_247" 0.894693 1.443375 1.496442 1.274505 1.257762 1.12543 1.225717 1.84124 0.710923 1.356633 1.218133 1.736759 1.123563 0.983409 2.023939 0.985585 1.956218 1.480683 0.797127 2.091308 1.778862 1.283084 1.967308 1.341499 0.188752 1.397791 1.614053 2.450156 1.658642 1.57636039873418 1.382267 0.906401 19.0711192833863
"gene_id_248" 0.802508 0.489197 0.433393 1.013808 0.296504 0.582235 0.989951 0.840702 0.112677 0.685129 0.770437 0.7441 0.596491 0.803034 0.984342 0.828895 0.80048 0.501222 0.795875 0.587383 1.38213 0.701055 0.812459 0.693553972332016 0.545022 1.178924 0.832095 0.814929 0.63125 1.57636039873418 0.346133 1.05162627475593 1.81297838424062
"gene_id_249" 1.471943 1.65069 0.847925 1.265383 2.650615 1.595831 1.760071 1.337935 1.281009 1.709285 2.143021 0.490915 1.938541 1.113766 1.766596 1.664374 1.914206 1.652108 1.154431 1.115816 1.68563 1.262255 1.319655 0.972792 0.591553 1.943025 1.278245 1.305379 1.430755 1.621621 1.795925 0.134806 0.522765727987445
"gene_id_250" 1.129803 0.242203 0.160096 0.107371 0.392768 0.418261 0.119838 0.595835 0.724541 0.245503 0.206839 0.642488 0.556673 0.99151 1.52317 1.275427 1.203758 0.408849 0.683121 0.571994 0.659484 0.38054 0.446809 0.299176 0.713257 1.209777 0.415696 0.721815 0.21056 1.57636039873418 0.369204 1.360681 0.931149953972922
"gene_id_251" 1.246537 1.687318 0.995141 1.553329 1.469328 1.154345 1.244195 0.707188 0.430582 1.287424 1.490416 0.536704 2.995961 0.932394 0.938159 1.907766 1.874685 1.226686 1.55055 0.836745 0.857553 0.425179 1.214385 0.502657 0.626408 0.791956 0.589484 0.935568 0.759318 1.945596 0.30437 1.05162627475593 1.33623109133386
"gene_id_252" 1.273378 0.422345 1.367275 1.901106 0.900539 0.418777 1.283331 0.541406 0.906129 0.426339 1.173682 1.093692 1.423078 0.330605 1.183158 0.224064 0.493065 0.463823 1.013469 1.54538 0.599321 0.499173 1.020263 0.673081 1.250836 0.364984 0.96136 1.176258 0.32064 1.690068 0.504821 0.484866 1.62388194075465
"gene_id_253" 1.342796 0.801063887728459 0.798371 0.37117 1.00716959716312 0.982917 0.553641 1.12254149630542 0.837239 0.867196157333333 1.00283858323353 0.873720052704577 0.786450588744589 0.43435 0.311123 0.549411 0.515382 0.102744 1.00785797596154 0.784480866216216 1.49083974105622 0.117812 1.40806077413793 0.081937 1.13129628205128 1.30326788057325 0.890768105398458 1.02096053521127 0.811718250909091 0.745786 0.881575166197183 1.05162627475593 0.671009599936991
"gene_id_254" 1.973054 0.44465 0.336757 0.670505 0.728697 0.479459 0.929437 1.003176 0.624989 0.580228 1.288414 0.351922 0.335395 0.458284 0.32559 0.371973 1.027999 0.410677 0.86605 0.385573 3.114051 0.713246 1.354451 0.496814 0.70943 1.510413 0.929716 1.546492 0.783119 2.942764 0.725099 0.483496 0.202151171882696
