"","gene_id","sample_name","gene_depth","copy_number","sample_counts","sample_freq","base_copy_number","gene_mean"
"3741","gene_id_115","sample3",7,0.175752138443251,33,1,1.177265,-0.0125581868241799
"3742","gene_id_115","sample4",6,0.181322423727671,33,1,1.183841,-0.0125581868241799
"3743","gene_id_115","sample5",12,0.50799074288028,33,1,1.641208,-0.0125581868241799
"3744","gene_id_115","sample6",8,0.26744921145222,33,1,1.290321,-0.0125581868241799
"3745","gene_id_115","sample7",8,-0.119995896407936,33,1,0.87585556372549,-0.0125581868241799
"3746","gene_id_115","sample8",7,0.569600380189972,33,1,1.745502,-0.0125581868241799
"3747","gene_id_115","sample9",44,0.486177770619291,33,1,1.605796,-0.0125581868241799
"3748","gene_id_115","sample10",7,-0.1323450493813,33,1,0.865106,-0.0125581868241799
"3749","gene_id_115","sample11",7,0.382029901708501,33,1,1.44697,-0.0125581868241799
"3750","gene_id_115","sample12",15,0.297765700078258,33,1,1.330038,-0.0125581868241799
"3751","gene_id_115","sample13",6,0.895461717480396,33,1,2.41791,-0.0125581868241799
"3752","gene_id_115","sample14",7,0.215880182663073,33,1,1.225467,-0.0125581868241799
"3753","gene_id_115","sample15",6,0.374680765419841,33,1,1.436375,-0.0125581868241799
"3754","gene_id_115","sample16",22,0.0906500697990687,33,1,1.081222,-0.0125581868241799
"3755","gene_id_115","sample17",8,1.01587689555019,33,1,2.727318,-0.0125581868241799
"3756","gene_id_115","sample18",6,0.0914969007053815,33,1,1.082138,-0.0125581868241799
"3757","gene_id_115","sample19",9,0.175802253346542,33,1,1.177324,-0.0125581868241799
"3758","gene_id_115","sample20",11,0.75735857199622,33,1,2.106021,-0.0125581868241799
"3759","gene_id_115","sample21",10,0.411897732628881,33,1,1.49083974105622,-0.0125581868241799
"3760","gene_id_115","sample22",6,-2.7748112337323,33,1,0.061583,-0.0125581868241799
"3761","gene_id_115","sample23",7,0.35477160707875,33,1,1.40806077413793,-0.0125581868241799
"3762","gene_id_115","sample24",15,-0.353368029429892,33,1,0.693553972332016,-0.0125581868241799
"3763","gene_id_115","sample25",6,-0.976429589952919,33,1,0.371953,-0.0125581868241799
"3764","gene_id_115","sample26",49,0.277433051383288,33,1,1.30326788057325,-0.0125581868241799
"3765","gene_id_115","sample27",8,-1.53204749760843,33,1,0.213396,-0.0125581868241799
"3766","gene_id_115","sample28",152,0.0333020721854868,33,1,1.02096053521127,-0.0125581868241799
"3767","gene_id_115","sample29",9,-2.91516036111643,33,1,0.053519,-0.0125581868241799
"3768","gene_id_115","sample30",7,0.467676831516579,33,1,1.57636039873418,-0.0125581868241799
"3769","gene_id_115","sample31",7,-0.113486823170146,33,1,0.881575166197183,-0.0125581868241799
"3770","gene_id_115","sample32",5,-1.34898112463018,33,1,0.256266,-0.0125581868241799
"3771","gene_id_115","sample33",7,1.91895690754775,33,1,6.7288127783901,-0.0125581868241799
"3772","gene_id_116","sample1",7,0.74311083592017,32,0.97,1.92724,-0.0870219083168302
"3773","gene_id_116","sample2",5,-0.107777169988237,32,0.97,0.823,-0.0870219083168302
"3774","gene_id_116","sample3",9,0.298623911462819,32,0.97,1.235656,-0.0870219083168302
"3775","gene_id_116","sample4",5,0.921295751771032,32,0.97,2.303141,-0.0870219083168302
"3776","gene_id_116","sample5",9,0.0870219083168302,32,0.97,1,-0.0870219083168302
"3777","gene_id_116","sample6",10,-0.175881701571257,32,0.97,0.768816,-0.0870219083168302
"3778","gene_id_116","sample7",9,0.463117249648454,32,0.97,1.456586,-0.0870219083168302
"3779","gene_id_116","sample8",10,-0.0425083566482012,32,0.97,0.878508,-0.0870219083168302
"3780","gene_id_116","sample9",36,0.20673374929836,32,0.97,1.127172,-0.0870219083168302
"3781","gene_id_116","sample10",7,0.00659029169467809,32,0.97,0.922718,-0.0870219083168302
"3782","gene_id_116","sample11",7,0.0898564703807924,32,0.97,1.00283858323353,-0.0870219083168302
"3783","gene_id_116","sample12",11,0.515024462783634,32,0.97,1.53419,-0.0870219083168302
"3784","gene_id_116","sample13",6,-0.22650050177648,32,0.97,0.730868,-0.0870219083168302
"3785","gene_id_116","sample14",7,0.0673302948583863,32,0.97,0.980501,-0.0870219083168302
"3786","gene_id_116","sample15",6,-0.110957190521445,32,0.97,0.820387,-0.0870219083168302
"3787","gene_id_116","sample16",13,0.340836652645228,32,0.97,1.288933,-0.0870219083168302
"3788","gene_id_116","sample17",10,0.0575529320408129,32,0.97,0.970961,-0.0870219083168302
"3789","gene_id_116","sample18",7,-0.431829166738899,32,0.97,0.595204,-0.0870219083168302
"3790","gene_id_116","sample19",15,0.848161326563334,32,0.97,2.140714,-0.0870219083168302
"3791","gene_id_116","sample20",5,-0.0417073188974284,32,0.97,0.879212,-0.0870219083168302
"3792","gene_id_116","sample21",7,0.616571931241082,32,0.97,1.698168,-0.0870219083168302
"3793","gene_id_116","sample22",6,-2.01611414422267,32,0.97,0.122073,-0.0870219083168302
"3794","gene_id_116","sample23",6,0.783658992074258,32,0.97,2.006992,-0.0870219083168302
"3795","gene_id_116","sample24",15,-2.41478271137206,32,0.97,0.081937,-0.0870219083168302
"3796","gene_id_116","sample25",6,-0.647091027096392,32,0.97,0.479931,-0.0870219083168302
"3797","gene_id_116","sample26",36,0.0870219083168302,32,0.97,1,-0.0870219083168302
"3798","gene_id_116","sample27",10,-0.0490876620965534,32,0.97,0.872747,-0.0870219083168302
"3799","gene_id_116","sample28",104,-0.0461975329695711,32,0.97,0.875273,-0.0870219083168302
"3800","gene_id_116","sample29",10,0.0954443398528164,32,0.97,1.008458,-0.0870219083168302
"3801","gene_id_116","sample30",7,-0.210512539785886,32,0.97,0.742647,-0.0870219083168302
"3802","gene_id_116","sample31",14,0.155634307433348,32,0.97,1.071021,-0.0870219083168302
"3803","gene_id_116","sample32",7,0.137359707382214,32,0.97,1.05162627475593,-0.0870219083168302
"3804","gene_id_117","sample1",8,1.13423193489379,33,1,1.393172,-0.802648773203041
"3805","gene_id_117","sample2",7,-0.814211617796702,33,1,0.198521,-0.802648773203041
"3806","gene_id_117","sample3",7,0.612759856025143,33,1,0.827051,-0.802648773203041
"3807","gene_id_117","sample4",6,0.89385508912004,33,1,1.095495,-0.802648773203041
"3808","gene_id_117","sample5",7,-0.599165399574886,33,1,0.24615,-0.802648773203041
"3809","gene_id_117","sample6",7,-1.45919752873206,33,1,0.104158,-0.802648773203041
"3810","gene_id_117","sample7",11,-0.342759569194971,33,1,0.318094,-0.802648773203041
"3811","gene_id_117","sample8",11,0.269158229687357,33,1,0.586554,-0.802648773203041
"3812","gene_id_117","sample9",39,0.103384923907771,33,1,0.496951,-0.802648773203041
"3813","gene_id_117","sample10",5,-1.32632760984948,33,1,0.118959,-0.802648773203041
"3814","gene_id_117","sample11",7,0.805483335267003,33,1,1.00283858323353,-0.802648773203041
"3815","gene_id_117","sample12",17,1.2157129352265,33,1,1.511442,-0.802648773203041
"3816","gene_id_117","sample13",6,-0.664929398773755,33,1,0.230483,-0.802648773203041
"3817","gene_id_117","sample14",7,-0.932720910837733,33,1,0.176335,-0.802648773203041
"3818","gene_id_117","sample15",6,-1.18990339892977,33,1,0.136347,-0.802648773203041
"3819","gene_id_117","sample16",14,-0.581966997538295,33,1,0.25042,-0.802648773203041
"3820","gene_id_117","sample17",7,-0.560827902636404,33,1,0.25577,-0.802648773203041
"3821","gene_id_117","sample18",5,-0.373760746110219,33,1,0.308384,-0.802648773203041
"3822","gene_id_117","sample19",8,0.792946861491283,33,1,0.990345,-0.802648773203041
"3823","gene_id_117","sample20",10,-1.07658545308588,33,1,0.152707,-0.802648773203041
"3824","gene_id_117","sample21",8,0.271331284671287,33,1,0.58783,-0.802648773203041
"3825","gene_id_117","sample22",6,0.782703175687106,33,1,0.980252,-0.802648773203041
"3826","gene_id_117","sample23",5,0.788187714295228,33,1,0.985643,-0.802648773203041
"3827","gene_id_117","sample24",12,-0.508719950142792,33,1,0.269451,-0.802648773203041
"3828","gene_id_117","sample25",6,-0.864672521679609,33,1,0.188752,-0.802648773203041
"3829","gene_id_117","sample26",23,0.262262163859789,33,1,0.582523,-0.802648773203041
"3830","gene_id_117","sample27",10,-0.295112877360268,33,1,0.333617,-0.802648773203041
"3831","gene_id_117","sample28",111,0.23678777447201,33,1,0.567871,-0.802648773203041
"3832","gene_id_117","sample29",6,0.448513458816318,33,1,0.70178,-0.802648773203041
"3833","gene_id_117","sample30",7,0.762389120538962,33,1,0.96054,-0.802648773203041
"3834","gene_id_117","sample31",10,-0.098401191442353,33,1,0.406143,-0.802648773203041
"3835","gene_id_117","sample32",7,1.22104787542285,33,1,1.519527,-0.802648773203041
"3836","gene_id_117","sample33",14,1.08850734030274,33,1,1.33090420829825,-0.802648773203041
"3837","gene_id_118","sample1",8,-0.03113720085422,33,1,0.580514,-0.512704160140388
"3838","gene_id_118","sample2",7,-0.260701251316555,33,1,0.461439,-0.512704160140388
"3839","gene_id_118","sample3",7,0.62113246531626,33,1,1.114525,-0.512704160140388
"3840","gene_id_118","sample4",6,1.07290663308536,33,1,1.751027,-0.512704160140388
"3841","gene_id_118","sample5",5,0.151023853103242,33,1,0.696505,-0.512704160140388
"3842","gene_id_118","sample6",5,-0.176570528205683,33,1,0.50194,-0.512704160140388
"3843","gene_id_118","sample7",9,0.379795430763721,33,1,0.875545,-0.512704160140388
"3844","gene_id_118","sample8",13,0.189794139496486,33,1,0.724039,-0.512704160140388
"3845","gene_id_118","sample9",45,-0.792249874039661,33,1,0.271185,-0.512704160140388
"3846","gene_id_118","sample10",10,0.16089592596365,33,1,0.703415,-0.512704160140388
"3847","gene_id_118","sample11",7,0.0117348033977617,33,1,0.605943,-0.512704160140388
"3848","gene_id_118","sample12",10,-1.11982327551874,33,1,0.195435,-0.512704160140388
"3849","gene_id_118","sample13",6,-0.107510453069203,33,1,0.537829,-0.512704160140388
"3850","gene_id_118","sample14",7,-0.704380901998552,33,1,0.296092,-0.512704160140388
"3851","gene_id_118","sample15",6,-1.21266662555657,33,1,0.178107,-0.512704160140388
"3852","gene_id_118","sample16",17,0.557202269463282,33,1,1.045503,-0.512704160140388
"3853","gene_id_118","sample17",6,0.629378136573443,33,1,1.123753,-0.512704160140388
"3854","gene_id_118","sample18",7,0.154915739373498,33,1,0.699221,-0.512704160140388
"3855","gene_id_118","sample19",11,-0.449714283377553,33,1,0.381968,-0.512704160140388
"3856","gene_id_118","sample20",11,-0.0504714564732464,33,1,0.569398,-0.512704160140388
"3857","gene_id_118","sample21",5,0.000744560333194477,33,1,0.59932,-0.512704160140388
"3858","gene_id_118","sample22",6,-0.523513779485054,33,1,0.354794,-0.512704160140388
"3859","gene_id_118","sample23",7,0.718269312727087,33,1,1.228219,-0.512704160140388
"3860","gene_id_118","sample24",16,0.091082230701493,33,1,0.655982,-0.512704160140388
"3861","gene_id_118","sample25",7,0.529623222190836,33,1,1.017063,-0.512704160140388
"3862","gene_id_118","sample26",27,-0.64176762162471,33,1,0.315224,-0.512704160140388
"3863","gene_id_118","sample27",11,0.273431226896295,33,1,0.7872,-0.512704160140388
"3864","gene_id_118","sample28",136,0.466784821205976,33,1,0.955119,-0.512704160140388
"3865","gene_id_118","sample29",6,-0.272834663299078,33,1,0.455874,-0.512704160140388
"3866","gene_id_118","sample30",7,-0.468125092871338,33,1,0.375,-0.512704160140388
"3867","gene_id_118","sample31",13,0.0970462817930026,33,1,0.659906,-0.512704160140388
"3868","gene_id_118","sample32",5,-0.648403937423265,33,1,0.313139,-0.512704160140388
"3869","gene_id_118","sample33",6,1.35410989272885,33,1,2.31962545906798,-0.512704160140388
"3870","gene_id_119","sample1",5,-0.0544255294971912,33,1,0.672124,-0.342886902174697
"3871","gene_id_119","sample2",9,-0.582109110948653,33,1,0.396533,-0.342886902174697
"3872","gene_id_119","sample3",7,-0.417798494111378,33,1,0.467346,-0.342886902174697
"3873","gene_id_119","sample4",6,-0.0864908477801183,33,1,0.650914,-0.342886902174697
"3874","gene_id_119","sample5",6,0.183846621040101,33,1,0.852962,-0.342886902174697
"3875","gene_id_119","sample6",5,-0.0575682766133361,33,1,0.670015,-0.342886902174697
"3876","gene_id_119","sample7",6,-0.245356266909603,33,1,0.555302,-0.342886902174697
"3877","gene_id_119","sample8",14,0.389196850292408,33,1,1.047399,-0.342886902174697
"3878","gene_id_119","sample9",26,-0.0179452423892176,33,1,0.697096,-0.342886902174697
"3879","gene_id_119","sample10",6,-0.34958650542124,33,1,0.500337,-0.342886902174697
"3880","gene_id_119","sample11",8,0.345721464238659,33,1,1.00283858323353,-0.342886902174697
"3881","gene_id_119","sample12",18,0.207891641709223,33,1,0.873720052704577,-0.342886902174697
"3882","gene_id_119","sample13",6,-0.711861622847026,33,1,0.34828,-0.342886902174697
"3883","gene_id_119","sample14",5,-0.421767021286566,33,1,0.465495,-0.342886902174697
"3884","gene_id_119","sample15",6,-0.386368400679284,33,1,0.482268,-0.342886902174697
"3885","gene_id_119","sample16",12,-0.482044626552467,33,1,0.438265,-0.342886902174697
"3886","gene_id_119","sample17",7,0.141274711228995,33,1,0.817411866205306,-0.342886902174697
"3887","gene_id_119","sample18",7,-0.25903844448953,33,1,0.547756,-0.342886902174697
"3888","gene_id_119","sample19",6,-0.215399020423751,33,1,0.572189,-0.342886902174697
"3889","gene_id_119","sample20",16,-0.876846111041464,33,1,0.295309,-0.342886902174697
"3890","gene_id_119","sample21",7,0.742226447979398,33,1,1.49083974105622,-0.342886902174697
"3891","gene_id_119","sample22",5,0.336503961342327,33,1,0.993637386861314,-0.342886902174697
"3892","gene_id_119","sample23",5,0.685100322429267,33,1,1.40806077413793,-0.342886902174697
"3893","gene_id_119","sample24",9,-0.0230393140793753,33,1,0.693553972332016,-0.342886902174697
"3894","gene_id_119","sample25",6,0.466251029680333,33,1,1.13129628205128,-0.342886902174697
"3895","gene_id_119","sample26",37,0.607761766733804,33,1,1.30326788057325,-0.342886902174697
"3896","gene_id_119","sample27",5,0.227215753487604,33,1,0.890768105398458,-0.342886902174697
"3897","gene_id_119","sample28",150,0.363630787536003,33,1,1.02096053521127,-0.342886902174697
"3898","gene_id_119","sample29",5,0.134284921503129,33,1,0.811718250909091,-0.342886902174697
"3899","gene_id_119","sample30",5,0.798005546867096,33,1,1.57636039873418,-0.342886902174697
"3900","gene_id_119","sample31",9,0.216841892180371,33,1,0.881575166197183,-0.342886902174697
"3901","gene_id_119","sample32",7,0.39322470124008,33,1,1.05162627475593,-0.342886902174697
"3902","gene_id_119","sample33",7,-1.0513335844186,33,1,0.248026300858046,-0.342886902174697
"3903","gene_id_120","sample1",5,0.0406727224052805,32,0.97,0.711907,-0.380480716484241
"3904","gene_id_120","sample2",9,0.242748512795108,32,0.97,0.871332,-0.380480716484241
"3905","gene_id_120","sample3",7,-0.0825886107026154,32,0.97,0.629349,-0.380480716484241
"3906","gene_id_120","sample4",6,0.251777648716359,32,0.97,0.879235,-0.380480716484241
"3907","gene_id_120","sample5",6,1.10465891601354,32,0.97,2.063035,-0.380480716484241
"3908","gene_id_120","sample6",7,0.0314408368346333,32,0.97,0.705365,-0.380480716484241
"3909","gene_id_120","sample7",6,-0.0216698906560937,32,0.97,0.66888,-0.380480716484241
"3910","gene_id_120","sample8",14,0.501200768216659,32,0.97,1.128309,-0.380480716484241
"3911","gene_id_120","sample9",27,0.255003657597117,32,0.97,0.882076,-0.380480716484241
"3912","gene_id_120","sample10",6,0.380480716484241,32,0.97,1,-0.380480716484241
"3913","gene_id_120","sample11",7,-2.30494730658169,32,0.97,0.068192,-0.380480716484241
"3914","gene_id_120","sample12",18,0.245485456018767,32,0.97,0.873720052704577,-0.380480716484241
"3915","gene_id_120","sample13",6,0.253592352859171,32,0.97,0.880832,-0.380480716484241
"3916","gene_id_120","sample14",7,-0.275881407033705,32,0.97,0.518735,-0.380480716484241
"3917","gene_id_120","sample15",6,0.174623147979174,32,0.97,0.813949,-0.380480716484241
"3918","gene_id_120","sample16",12,-0.180957731487272,32,0.97,0.570388,-0.380480716484241
"3919","gene_id_120","sample17",7,0.17886852553854,32,0.97,0.817411866205306,-0.380480716484241
"3920","gene_id_120","sample18",6,-0.101517764223279,32,0.97,0.617548,-0.380480716484241
"3921","gene_id_120","sample19",6,0.257426814184043,32,0.97,0.884216,-0.380480716484241
"3922","gene_id_120","sample20",15,-0.398793141618233,32,0.97,0.458739,-0.380480716484241
"3923","gene_id_120","sample21",7,0.779820262288942,32,0.97,1.49083974105622,-0.380480716484241
"3924","gene_id_120","sample22",5,-2.40688870407224,32,0.97,0.061583,-0.380480716484241
"3925","gene_id_120","sample23",7,0.722694136738811,32,0.97,1.40806077413793,-0.380480716484241
"3926","gene_id_120","sample24",8,0.014554500230169,32,0.97,0.693553972332016,-0.380480716484241
"3927","gene_id_120","sample25",6,0.485950026223776,32,0.97,1.111232,-0.380480716484241
"3928","gene_id_120","sample26",38,0.645355581043348,32,0.97,1.30326788057325,-0.380480716484241
"3929","gene_id_120","sample27",5,0.264809567797148,32,0.97,0.890768105398458,-0.380480716484241
"3930","gene_id_120","sample28",149,0.401224601845548,32,0.97,1.02096053521127,-0.380480716484241
"3931","gene_id_120","sample29",5,-2.54723783145637,32,0.97,0.053519,-0.380480716484241
"3932","gene_id_120","sample30",5,0.83559936117664,32,0.97,1.57636039873418,-0.380480716484241
"3933","gene_id_120","sample31",9,0.254435706489915,32,0.97,0.881575166197183,-0.380480716484241
"3934","gene_id_120","sample32",7,-0.00194143164544253,32,0.97,0.682207,-0.380480716484241
"3935","gene_id_121","sample1",9,1.06012020269195,33,1,1.928041,-0.403615741169535
"3936","gene_id_121","sample2",7,-1.10946254232467,33,1,0.220231,-0.403615741169535
"3937","gene_id_121","sample3",6,-0.941264160971834,33,1,0.260571,-0.403615741169535
"3938","gene_id_121","sample4",5,1.11974920131257,33,1,2.046505,-0.403615741169535
"3939","gene_id_121","sample5",11,0.686167174372284,33,1,1.32651,-0.403615741169535
"3940","gene_id_121","sample6",5,-0.142638461654185,33,1,0.579115,-0.403615741169535
"3941","gene_id_121","sample7",6,0.242791844879187,33,1,0.851442,-0.403615741169535
"3942","gene_id_121","sample8",8,0.114743627566255,33,1,0.749108,-0.403615741169535
"3943","gene_id_121","sample9",20,1.081350254443,33,1,1.969411,-0.403615741169535
"3944","gene_id_121","sample10",8,-0.940190174730694,33,1,0.260851,-0.403615741169535
"3945","gene_id_121","sample11",5,0.658302919772699,33,1,1.290058,-0.403615741169535
"3946","gene_id_121","sample12",10,0.969418635143518,33,1,1.760861,-0.403615741169535
"3947","gene_id_121","sample13",6,-0.559763977696831,33,1,0.381601,-0.403615741169535
"3948","gene_id_121","sample14",7,-1.3544962086463,33,1,0.17237,-0.403615741169535
"3949","gene_id_121","sample15",6,-0.0458498449900053,33,1,0.637969,-0.403615741169535
"3950","gene_id_121","sample16",13,-0.168941679605204,33,1,0.564081,-0.403615741169535
"3951","gene_id_121","sample17",6,-1.55675648136023,33,1,0.140806,-0.403615741169535
"3952","gene_id_121","sample18",7,-0.441420013043512,33,1,0.429542,-0.403615741169535
"3953","gene_id_121","sample19",8,-0.0244201821340024,33,1,0.651788,-0.403615741169535
"3954","gene_id_121","sample20",8,0.879127298889584,33,1,1.608837,-0.403615741169535
"3955","gene_id_121","sample21",7,0.991900615278168,33,1,1.800897,-0.403615741169535
"3956","gene_id_121","sample22",6,-0.597881633570646,33,1,0.367329,-0.403615741169535
"3957","gene_id_121","sample23",7,-0.0341282703031979,33,1,0.645491,-0.403615741169535
"3958","gene_id_121","sample24",12,0.859638339694557,33,1,1.577786,-0.403615741169535
"3959","gene_id_121","sample25",6,0.526979868675172,33,1,1.13129628205128,-0.403615741169535
"3960","gene_id_121","sample26",31,-0.322238532302281,33,1,0.483911,-0.403615741169535
"3961","gene_id_121","sample27",14,0.0903163286987356,33,1,0.731031,-0.403615741169535
"3962","gene_id_121","sample28",124,-0.211822529829452,33,1,0.540404,-0.403615741169535
"3963","gene_id_121","sample29",5,0.0430260015507211,33,1,0.697265,-0.403615741169535
"3964","gene_id_121","sample30",7,0.858734385861934,33,1,1.57636039873418,-0.403615741169535
"3965","gene_id_121","sample31",7,-0.835480050135737,33,1,0.289646,-0.403615741169535
"3966","gene_id_121","sample32",7,-1.65107075084477,33,1,0.128133,-0.403615741169535
"3967","gene_id_121","sample33",9,0.755458795313226,33,1,1.42168537857904,-0.403615741169535
"3968","gene_id_122","sample1",5,0.166278268750763,33,1,0.91176,-0.25865675018542
"3969","gene_id_122","sample2",5,-0.227601472080813,33,1,0.614923,-0.25865675018542
"3970","gene_id_122","sample3",7,0.244735294844375,33,1,0.986175,-0.25865675018542
"3971","gene_id_122","sample4",6,0.510297569639376,33,1,1.286134,-0.25865675018542
"3972","gene_id_122","sample5",8,0.244210909653695,33,1,0.985658,-0.25865675018542
"3973","gene_id_122","sample6",5,-0.0657446332030166,33,1,0.72296,-0.25865675018542
"3974","gene_id_122","sample7",8,0.119879622720829,33,1,0.870422,-0.25865675018542
"3975","gene_id_122","sample8",5,0.335405731801481,33,1,1.079771,-0.25865675018542
"3976","gene_id_122","sample9",26,-0.0238520600257016,33,1,0.75389,-0.25865675018542
"3977","gene_id_122","sample10",10,0.319766901172312,33,1,1.063016,-0.25865675018542
"3978","gene_id_122","sample11",7,-0.773864473165782,33,1,0.356108,-0.25865675018542
"3979","gene_id_122","sample12",7,0.0394280259262912,33,1,0.803138,-0.25865675018542
"3980","gene_id_122","sample13",6,0.052026107245424,33,1,0.81332,-0.25865675018542
"3981","gene_id_122","sample14",7,-2.46129398217518,33,1,0.065878,-0.25865675018542
"3982","gene_id_122","sample15",6,0.0118696295924428,33,1,0.781307,-0.25865675018542
"3983","gene_id_122","sample16",19,-0.358806129850867,33,1,0.539311,-0.25865675018542
"3984","gene_id_122","sample17",5,-0.312472817652943,33,1,0.564887,-0.25865675018542
"3985","gene_id_122","sample18",7,-0.0992961528524398,33,1,0.699106,-0.25865675018542
"3986","gene_id_122","sample19",7,-0.126651381650873,33,1,0.680241,-0.25865675018542
"3987","gene_id_122","sample20",12,0.0653049836789466,33,1,0.824192,-0.25865675018542
"3988","gene_id_122","sample21",9,0.726508691209462,33,1,1.596561,-0.25865675018542
"3989","gene_id_122","sample22",6,0.032313083961046,33,1,0.797444,-0.25865675018542
"3990","gene_id_122","sample23",7,0.0419201305811619,33,1,0.805142,-0.25865675018542
"3991","gene_id_122","sample24",10,0.23337483899273,33,1,0.975035,-0.25865675018542
"3992","gene_id_122","sample25",6,-0.767141975143283,33,1,0.35851,-0.25865675018542
"3993","gene_id_122","sample26",42,1.03285797300149,33,1,2.168859,-0.25865675018542
"3994","gene_id_122","sample27",9,0.318588426087928,33,1,1.061764,-0.25865675018542
"3995","gene_id_122","sample28",148,0.722544213763411,33,1,1.590244,-0.25865675018542
"3996","gene_id_122","sample29",5,0.288738716523634,33,1,1.030539,-0.25865675018542
"3997","gene_id_122","sample30",7,0.52281939659429,33,1,1.30234,-0.25865675018542
"3998","gene_id_122","sample31",13,0.340013670825739,33,1,1.084758,-0.25865675018542
"3999","gene_id_122","sample32",5,-0.890957296423752,33,1,0.316759,-0.25865675018542
"4000","gene_id_122","sample33",8,-0.261199812342177,33,1,0.594605830611104,-0.25865675018542
"4001","gene_id_123","sample1",7,-0.286836821889333,33,1,0.857047,0.132574302474928
"4002","gene_id_123","sample2",7,0.269296353322686,33,1,1.494618,0.132574302474928
"4003","gene_id_123","sample3",7,-0.578636430412051,33,1,0.640144,0.132574302474928
"4004","gene_id_123","sample4",6,0.0980277648275685,33,1,1.259358,0.132574302474928
"4005","gene_id_123","sample5",10,0.637381592805252,33,1,2.159671,0.132574302474928
"4006","gene_id_123","sample6",6,-0.228453243993536,33,1,0.908574,0.132574302474928
"4007","gene_id_123","sample7",9,-0.894482238605665,33,1,0.466775,0.132574302474928
"4008","gene_id_123","sample8",11,0.170759145679961,33,1,1.354366,0.132574302474928
"4009","gene_id_123","sample9",25,0.524488601169257,33,1,1.929118,0.132574302474928
"4010","gene_id_123","sample10",6,0.133334442125294,33,1,1.304616,0.132574302474928
"4011","gene_id_123","sample11",7,-0.532656424882354,33,1,0.670265,0.132574302474928
"4012","gene_id_123","sample12",7,-0.340791064684222,33,1,0.812031,0.132574302474928
"4013","gene_id_123","sample13",6,0.0950225182991891,33,1,1.255579,0.132574302474928
"4014","gene_id_123","sample14",6,-0.374052409230337,33,1,0.785466,0.132574302474928
"4015","gene_id_123","sample15",6,-0.406580977555444,33,1,0.760327,0.132574302474928
"4016","gene_id_123","sample16",17,0.219856347176105,33,1,1.422521,0.132574302474928
"4017","gene_id_123","sample17",8,0.43681528022289,33,1,1.767188,0.132574302474928
"4018","gene_id_123","sample18",7,-0.0216037525277366,33,1,1.117362,0.132574302474928
"4019","gene_id_123","sample19",8,-0.388301739485301,33,1,0.774353,0.132574302474928
"4020","gene_id_123","sample20",12,0.237115775955158,33,1,1.447286,0.132574302474928
"4021","gene_id_123","sample21",7,-0.117328118449517,33,1,1.015363,0.132574302474928
"4022","gene_id_123","sample22",6,-0.264742053852368,33,1,0.876194,0.132574302474928
"4023","gene_id_123","sample23",7,0.666290529962112,33,1,2.223016,0.132574302474928
"4024","gene_id_123","sample24",9,-0.392890266143521,33,1,0.770808,0.132574302474928
"4025","gene_id_123","sample25",6,-0.247307493638681,33,1,0.891604,0.132574302474928
"4026","gene_id_123","sample26",39,0.49600608988127,33,1,1.874947,0.132574302474928
"4027","gene_id_123","sample27",9,0.160459424295255,33,1,1.340488,0.132574302474928
"4028","gene_id_123","sample28",140,0.519556072923735,33,1,1.919626,0.132574302474928
"4029","gene_id_123","sample29",9,-0.0757148777722214,33,1,1.058507,0.132574302474928
"4030","gene_id_123","sample30",6,-0.0719496806584931,33,1,1.0625,0.132574302474928
"4031","gene_id_123","sample31",15,0.111946322318846,33,1,1.277009,0.132574302474928
"4032","gene_id_123","sample32",7,-0.42232518009582,33,1,0.74845,0.132574302474928
"4033","gene_id_123","sample33",6,0.868296512912023,33,1,2.72064998106355,0.132574302474928
"4034","gene_id_124","sample1",5,-0.29027408412932,33,1,0.878782,0.161055662971765
"4035","gene_id_124","sample2",7,-0.0502453246116153,33,1,1.117183,0.161055662971765
"4036","gene_id_124","sample3",7,-0.340513723487251,33,1,0.835723,0.161055662971765
"4037","gene_id_124","sample4",6,0.185755089403704,33,1,1.414549,0.161055662971765
"4038","gene_id_124","sample5",6,0.298514349907169,33,1,1.583393,0.161055662971765
"4039","gene_id_124","sample6",8,0.26885942666822,33,1,1.537127,0.161055662971765
"4040","gene_id_124","sample7",7,-0.297612198158014,33,1,0.872357,0.161055662971765
"4041","gene_id_124","sample8",14,0.438502555638161,33,1,1.821314,0.161055662971765
"4042","gene_id_124","sample9",25,0.147004606398334,33,1,1.360783,0.161055662971765
"4043","gene_id_124","sample10",5,0.203258924435105,33,1,1.439527,0.161055662971765
"4044","gene_id_124","sample11",7,0.363663398462779,33,1,1.689984,0.161055662971765
"4045","gene_id_124","sample12",8,-0.513223635723396,33,1,0.703162,0.161055662971765
"4046","gene_id_124","sample13",6,0.143778468297581,33,1,1.3564,0.161055662971765
"4047","gene_id_124","sample14",7,-0.922511663321095,33,1,0.466986,0.161055662971765
"4048","gene_id_124","sample15",6,0.222748532296655,33,1,1.467858,0.161055662971765
"4049","gene_id_124","sample16",18,-0.335707904292814,33,1,0.839749,0.161055662971765
"4050","gene_id_124","sample17",7,-0.175073454739969,33,1,0.98608,0.161055662971765
"4051","gene_id_124","sample18",7,-0.0992928655935337,33,1,1.06371,0.161055662971765
"4052","gene_id_124","sample19",8,-0.387415631414182,33,1,0.797431,0.161055662971765
"4053","gene_id_124","sample20",16,-0.325457540574772,33,1,0.848401,0.161055662971765
"4054","gene_id_124","sample21",5,0.726722007683054,33,1,2.429724,0.161055662971765
